,support,itemsets
7598,0.11764705882352941,"frozenset({'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD', 'Sehat'})"
7599,0.12745098039215685,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'pernhan Opname', 'Ya ada genangan/lokasi dempet'})"
7600,0.11764705882352941,"frozenset({'Sehat', 'pernhan Opname', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7601,0.11764705882352941,"frozenset({'Sehat', 'pernhan Opname', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7602,0.11764705882352941,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD', 'Sehat'})"
7603,0.10784313725490197,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Sehat'})"
7604,0.10784313725490197,"frozenset({'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD', 'Sehat'})"
7605,0.11764705882352941,"frozenset({'pernhan Opname', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD', 'Sehat'})"
7606,0.13725490196078433,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7607,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak Pernah Vaksin', 'Ya ada genangan/lokasi dempet'})"
7608,0.09803921568627451,"frozenset({'Sehat', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7609,0.09803921568627451,"frozenset({'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD', 'Sehat'})"
7610,0.13725490196078433,"frozenset({'Perempuan', 'Sehat', 'Keluarga Terkena DBD'})"
7611,0.12745098039215685,"frozenset({'Perempuan', 'Sehat', 'Ya berGejala'})"
7612,0.09803921568627451,"frozenset({'Perempuan', 'Sehat', 'Ya ada genangan/lokasi dempet'})"
7613,0.12745098039215685,"frozenset({'Perempuan', 'Keluarga Terkena DBD', 'Sehat', 'Ya berGejala'})"
7614,0.09803921568627451,"frozenset({'Perempuan', 'Sehat', 'Ya ada genangan/lokasi dempet', 'Keluarga Terkena DBD'})"
7615,0.12745098039215685,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'PNS'})"
7616,0.11764705882352941,"frozenset({'Sehat', 'PNS', 'Ya berGejala'})"
7617,0.09803921568627451,"frozenset({'Sehat', 'Tidak berkawat', 'PNS'})"
7618,0.11764705882352941,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'PNS', 'Ya berGejala'})"
7619,0.09803921568627451,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak berkawat', 'PNS'})"
7620,0.09803921568627451,"frozenset({'Sehat', 'Tidak berkawat', 'PNS', 'Ya berGejala'})"
7621,0.09803921568627451,"frozenset({'Ya berGejala', 'PNS', 'Keluarga Terkena DBD', 'Sehat', 'Tidak berkawat'})"
7622,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Gaji2', 'Sehat'})"
7623,0.09803921568627451,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'BelumPernah DBD'})"
7624,0.14705882352941177,"frozenset({'Sehat', 'Tidak berkawat', 'Ya berGejala'})"
7625,0.14705882352941177,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak berkawat'})"
7626,0.10784313725490197,"frozenset({'Sehat', 'Tidak Pernah Vaksin', 'Tidak berkawat'})"
7627,0.14705882352941177,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak berkawat', 'Ya berGejala'})"
7628,0.10784313725490197,"frozenset({'Sehat', 'Tidak Pernah Vaksin', 'Tidak berkawat', 'Ya berGejala'})"
7629,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak Pernah Vaksin', 'Tidak berkawat'})"
7630,0.10784313725490197,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Terkena DBD', 'Sehat', 'Tidak berkawat'})"
7631,0.12745098039215685,"frozenset({'Sehat', 'Luas3', 'Ya berGejala'})"
7632,0.12745098039215685,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Luas3'})"
7633,0.09803921568627451,"frozenset({'Sehat', 'Luas3', 'Tidak berkawat'})"
7634,0.12745098039215685,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Luas3', 'Ya berGejala'})"
7635,0.09803921568627451,"frozenset({'Sehat', 'Luas3', 'Tidak berkawat', 'Ya berGejala'})"
7636,0.09803921568627451,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Luas3', 'Tidak berkawat'})"
7637,0.09803921568627451,"frozenset({'Ya berGejala', 'Keluarga Terkena DBD', 'Sehat', 'Luas3', 'Tidak berkawat'})"
7638,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak Pernah'})"
7639,0.10784313725490197,"frozenset({'Sehat', 'Tidak Pernah Opname', 'Tidak Pernah'})"
7640,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak Pernah Opname'})"
7641,0.10784313725490197,"frozenset({'Keluarga Terkena DBD', 'Sehat', 'Tidak Pernah Opname', 'Tidak Pernah'})"
7642,0.1568627450980392,"frozenset({'Makassar', 'Makassar - Tamalate'})"
7643,0.1568627450980392,"frozenset({'Makassar - Tamalate', 'Ya berGejala'})"
7644,0.13725490196078433,"frozenset({'Makassar - Tamalate', 'pernhan Opname'})"
7645,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Jendela/Ventilasi berkawat'})"
7646,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Remaja akhir'})"
7647,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Ya Pernah DBD'})"
7648,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Tidak Pernah Vaksin'})"
7649,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'Laki-Laki'})"
7650,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'Normal'})"
7651,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'DBD'})"
7652,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7653,0.12745098039215685,"frozenset({'Makassar - Tamalate', 'Keluarga Tidak DBD'})"
7654,0.1568627450980392,"frozenset({'Makassar', 'Makassar - Tamalate', 'Ya berGejala'})"
7655,0.13725490196078433,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala'})"
7656,0.13725490196078433,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname'})"
7657,0.13725490196078433,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala'})"
7658,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Jendela/Ventilasi berkawat', 'Ya berGejala'})"
7659,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Jendela/Ventilasi berkawat'})"
7660,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Jendela/Ventilasi berkawat'})"
7661,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
7662,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Jendela/Ventilasi berkawat'})"
7663,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Jendela/Ventilasi berkawat', 'Ya berGejala'})"
7664,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Jendela/Ventilasi berkawat'})"
7665,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Jendela/Ventilasi berkawat', 'Ya berGejala'})"
7666,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Makassar'})"
7667,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
7668,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7669,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Makassar'})"
7670,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Jendela/Ventilasi berkawat'})"
7671,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita'})"
7672,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Jendela/Ventilasi berkawat', 'Ya berGejala'})"
7673,0.09803921568627451,"frozenset({'Makassar', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7674,0.09803921568627451,"frozenset({'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7675,0.09803921568627451,"frozenset({'Makassar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7676,0.09803921568627451,"frozenset({'Makassar', 'Ya berGejala', 'Jendela/Ventilasi berkawat', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7677,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Remaja akhir', 'Ya berGejala'})"
7678,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Remaja akhir'})"
7679,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Remaja akhir'})"
7680,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Remaja akhir', 'Ya berGejala'})"
7681,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Remaja akhir', 'Ya berGejala'})"
7682,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Remaja akhir'})"
7683,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala', 'Remaja akhir', 'Makassar'})"
7684,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya Pernah DBD'})"
7685,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Ya Pernah DBD', 'Ya berGejala'})"
7686,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Ya Pernah DBD'})"
7687,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya Pernah DBD', 'Ya berGejala'})"
7688,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Ya Pernah DBD'})"
7689,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Ya Pernah DBD', 'Ya berGejala'})"
7690,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala', 'Ya Pernah DBD', 'Makassar'})"
7691,0.11764705882352941,"frozenset({'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
7692,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Vaksin'})"
7693,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Tidak Pernah Vaksin'})"
7694,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD'})"
7695,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Tidak Pernah Vaksin'})"
7696,0.11764705882352941,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
7697,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Tidak Pernah Vaksin'})"
7698,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
7699,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Makassar'})"
7700,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD'})"
7701,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7702,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Makassar'})"
7703,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD'})"
7704,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Tidak Pernah Ada Penderita'})"
7705,0.09803921568627451,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
7706,0.09803921568627451,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7707,0.09803921568627451,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7708,0.09803921568627451,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7709,0.09803921568627451,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7710,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'Laki-Laki', 'Ya berGejala'})"
7711,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'Laki-Laki'})"
7712,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'Laki-Laki', 'Ya berGejala'})"
7713,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'Normal', 'Ya berGejala'})"
7714,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'Normal'})"
7715,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'Normal', 'Ya berGejala'})"
7716,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'DBD', 'Ya Pernah DBD'})"
7717,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'DBD'})"
7718,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'DBD', 'Ya berGejala'})"
7719,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'DBD'})"
7720,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'DBD', 'Ya Pernah DBD'})"
7721,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'DBD', 'Ya Pernah DBD', 'Ya berGejala'})"
7722,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'DBD', 'Ya Pernah DBD'})"
7723,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'DBD', 'Ya berGejala'})"
7724,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'DBD'})"
7725,0.09803921568627451,"frozenset({'Makassar', 'Makassar - Tamalate', 'DBD', 'Ya berGejala'})"
7726,0.09803921568627451,"frozenset({'pernhan Opname', 'Ya berGejala', 'DBD', 'Ya Pernah DBD', 'Makassar - Tamalate'})"
7727,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'DBD', 'Ya Pernah DBD', 'Makassar'})"
7728,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'Ya berGejala', 'DBD', 'Ya Pernah DBD', 'Makassar'})"
7729,0.09803921568627451,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala', 'DBD', 'Makassar'})"
7730,0.09803921568627451,"frozenset({'Makassar', 'pernhan Opname', 'Ya berGejala', 'DBD', 'Ya Pernah DBD', 'Makassar - Tamalate'})"
7731,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Ya berGejala'})"
7732,0.12745098039215685,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Ada Penderita'})"
7733,0.10784313725490197,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'pernhan Opname'})"
7734,0.12745098039215685,"frozenset({'Makassar', 'Makassar - Tamalate', 'Tidak Pernah Ada Penderita', 'Ya berGejala'})"
7735,0.10784313725490197,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala'})"
7736,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Tidak Pernah Ada Penderita'})"
7737,0.10784313725490197,"frozenset({'Makassar', 'pernhan Opname', 'Ya berGejala', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7738,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Keluarga Tidak DBD'})"
7739,0.12745098039215685,"frozenset({'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7740,0.12745098039215685,"frozenset({'Makassar', 'Makassar - Tamalate', 'Keluarga Tidak DBD'})"
7741,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Keluarga Tidak DBD'})"
7742,0.12745098039215685,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7743,0.12745098039215685,"frozenset({'Makassar', 'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita'})"
7744,0.10784313725490197,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar - Tamalate', 'pernhan Opname', 'Keluarga Tidak DBD'})"
7745,0.12745098039215685,"frozenset({'Makassar', 'Makassar - Tamalate', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7746,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Keluarga Tidak DBD', 'Ya berGejala'})"
7747,0.10784313725490197,"frozenset({'Makassar', 'Makassar - Tamalate', 'pernhan Opname', 'Keluarga Tidak DBD'})"
7748,0.12745098039215685,"frozenset({'Makassar', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7749,0.10784313725490197,"frozenset({'pernhan Opname', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7750,0.10784313725490197,"frozenset({'Makassar', 'pernhan Opname', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7751,0.10784313725490197,"frozenset({'Makassar - Tamalate', 'pernhan Opname', 'Ya berGejala', 'Keluarga Tidak DBD', 'Makassar'})"
7752,0.10784313725490197,"frozenset({'Makassar', 'pernhan Opname', 'Ya berGejala', 'Keluarga Tidak DBD', 'Tidak Pernah Ada Penderita', 'Makassar - Tamalate'})"
7753,0.13725490196078433,"frozenset({'Gaji1', 'Ya berGejala'})"
7754,0.10784313725490197,"frozenset({'Laki-Laki', 'Gaji1'})"
7755,0.10784313725490197,"frozenset({'Normal', 'Gaji1'})"
7756,0.09803921568627451,"frozenset({'Ya Pernah DBD', 'Gaji1'})"
7757,0.09803921568627451,"frozenset({'Tidak Pernah Vaksin', 'Gaji1'})"
7758,0.09803921568627451,"frozenset({'Makassar', 'Gaji1'})"
7759,0.09803921568627451,"frozenset({'Gaji1', 'Ya ada genangan/lokasi dempet'})"
7760,0.10784313725490197,"frozenset({'Gaji1', 'Laki-Laki', 'Ya berGejala'})"
7761,0.10784313725490197,"frozenset({'Gaji1', 'Normal', 'Ya berGejala'})"
7762,0.09803921568627451,"frozenset({'Gaji1', 'Ya Pernah DBD', 'Ya berGejala'})"
7763,0.09803921568627451,"frozenset({'Gaji1', 'Tidak Pernah Vaksin', 'Ya berGejala'})"
7764,0.09803921568627451,"frozenset({'Gaji1', 'Makassar', 'Ya berGejala'})"
7765,0.09803921568627451,"frozenset({'Gaji1', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7766,0.5196078431372549,"frozenset({'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7767,0.39215686274509803,"frozenset({'Tidak Pernah Vaksin', 'Ya ada genangan/lokasi dempet'})"
7768,0.38235294117647056,"frozenset({'Makassar', 'Ya ada genangan/lokasi dempet'})"
7769,0.3627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'Ya ada genangan/lokasi dempet'})"
7770,0.3627450980392157,"frozenset({'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7771,0.3333333333333333,"frozenset({'Remaja akhir', 'Ya ada genangan/lokasi dempet'})"
7772,0.3137254901960784,"frozenset({'Jendela/Ventilasi berkawat', 'Ya ada genangan/lokasi dempet'})"
7773,0.3137254901960784,"frozenset({'Normal', 'Ya ada genangan/lokasi dempet'})"
7774,0.35294117647058826,"frozenset({'pernhan Opname', 'Ya ada genangan/lokasi dempet'})"
7775,0.38235294117647056,"frozenset({'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7776,0.3627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7777,0.37254901960784315,"frozenset({'Makassar', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7778,0.27450980392156865,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Ya ada genangan/lokasi dempet'})"
7779,0.24509803921568626,"frozenset({'Makassar', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7780,0.2647058823529412,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7781,0.24509803921568626,"frozenset({'Makassar', 'Ya Pernah DBD', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7782,0.16666666666666666,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7783,0.16666666666666666,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Makassar'})"
7784,0.35294117647058826,"frozenset({'Tidak Pernah Ada Penderita', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7785,0.27450980392156865,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'Ya ada genangan/lokasi dempet'})"
7786,0.2647058823529412,"frozenset({'Tidak Pernah Ada Penderita', 'Tidak Pernah Vaksin', 'Ya ada genangan/lokasi dempet'})"
7787,0.21568627450980393,"frozenset({'Tidak Pernah Ada Penderita', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7788,0.27450980392156865,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7789,0.2549019607843137,"frozenset({'Tidak Pernah Ada Penderita', 'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7790,0.18627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'Tidak Pernah Vaksin', 'Ya ada genangan/lokasi dempet'})"
7791,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita', 'Makassar'})"
7792,0.21568627450980393,"frozenset({'Tidak Pernah Ada Penderita', 'Ya Pernah DBD', 'Ya berGejala', 'Ya ada genangan/lokasi dempet'})"
7793,0.14705882352941177,"frozenset({'Tidak Pernah Ada Penderita', 'Tidak Pernah Vaksin', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7794,0.14705882352941177,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet'})"
7795,0.14705882352941177,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita'})"
7796,0.14705882352941177,"frozenset({'Ya berGejala', 'Ya Pernah DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita', 'Makassar'})"
7797,0.3627450980392157,"frozenset({'Tidak Pernah Ada Penderita', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7798,0.35294117647058826,"frozenset({'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7799,0.27450980392156865,"frozenset({'Makassar', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7800,0.2647058823529412,"frozenset({'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7801,0.21568627450980393,"frozenset({'Ya Pernah DBD', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7802,0.35294117647058826,"frozenset({'Tidak Pernah Ada Penderita', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7803,0.27450980392156865,"frozenset({'Makassar', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7804,0.27450980392156865,"frozenset({'Tidak Pernah Ada Penderita', 'Makassar', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7805,0.27450980392156865,"frozenset({'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita', 'Makassar'})"
7806,0.2647058823529412,"frozenset({'Tidak Pernah Ada Penderita', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7807,0.2549019607843137,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7808,0.18627450980392157,"frozenset({'Makassar', 'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
7809,0.2549019607843137,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita'})"
7810,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita', 'Makassar'})"
7811,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet', 'Makassar'})"
7812,0.18627450980392157,"frozenset({'Tidak Pernah Vaksin', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet', 'Tidak Pernah Ada Penderita', 'Makassar'})"
7813,0.21568627450980393,"frozenset({'Ya Pernah DBD', 'Ya berGejala', 'Keluarga Tidak DBD', 'Ya ada genangan/lokasi dempet'})"
